Iteration,Type,Sentence,Category,Correct Response
7,simple_pos_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have the words wind or orange?",experimental,"([""The train conductor's orange vest had a stain."", 'I owned an orange wind up car.', 'The sky was orange and there was heavy wind.', 'I enjoyed eating my orange.', 'The wind blew away the tent.'], [""The train conductor's orange vest had a stain."", 'I enjoyed eating my orange.', 'The wind blew away the tent.'])"
7,comp_pos_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have either the words wind or orange?",experimental,"([""The train conductor's orange vest had a stain."", 'I enjoyed eating my orange.', 'The wind blew away the tent.'], [""The train conductor's orange vest had a stain."", 'I owned an orange wind up car.', 'The sky was orange and there was heavy wind.', 'I enjoyed eating my orange.', 'The wind blew away the tent.'])"
7,simple_neg_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences do not have the words wind or orange?",experimental,"(['I had to train for the marathon.'], [""The train conductor's orange vest had a stain."", 'I enjoyed eating my orange.', 'I had to train for the marathon.', 'The wind blew away the tent.'])"
7,comp_neg_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences do not have either the words wind or train?",experimental,"(['I enjoyed eating my orange.'], ['I enjoyed eating my orange.'])"
7,simple_neg_conj,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences do not have the words train and orange?",experimental,"(['I owned an orange wind up car.', 'The sky was orange and there was heavy wind.', 'I enjoyed eating my orange.', 'I had to train for the marathon.', 'The wind blew away the tent.'], ['The wind blew away the tent.'])"
7,inc_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have the word orange or wind or both?",control,"[""The train conductor's orange vest had a stain."", 'I owned an orange wind up car.', 'The sky was orange and there was heavy wind.', 'I enjoyed eating my orange.', 'The wind blew away the tent.']"
7,ex_dis,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have the word train or orange, but not both?",control,"['I owned an orange wind up car.', 'The sky was orange and there was heavy wind.', 'I enjoyed eating my orange.', 'I had to train for the marathon.']"
7,comp_neg,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have neither the word train nor orange?",control,['The wind blew away the tent.']
7,simple_pos_conj,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences have the words orange and wind?",control,"['I owned an orange wind up car.', 'The sky was orange and there was heavy wind.']"
7,comp_neg_conj,"In the list of sentences: The train conductor's orange vest had a stain., I owned an orange wind up car., The sky was orange and there was heavy wind., I enjoyed eating my orange., I had to train for the marathon., The wind blew away the tent., which sentences do not have both the words wind and orange?",control,"([""The train conductor's orange vest had a stain."", 'I enjoyed eating my orange.', 'I had to train for the marathon.', 'The wind blew away the tent.'], ['I had to train for the marathon.'])"
8,simple_pos,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have the word trash?",experimental,"['I put my boots on to throw out all the trash.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.']"
8,simple_neg,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences do not have the word paper?",experimental,"['I put my boots on to throw out all the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.']"
8,simple_pos_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have the words boots or trash?",experimental,"(['I put my boots on to throw out all the trash.', 'I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.'], ['I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.'])"
8,comp_pos_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have either the words boots or paper?",experimental,"(['I put my boots on to throw out all the trash.', 'I crumpled the paper and threw it in the trash.', 'My boots are old and I need new ones.', 'The torn up paper fell to the floor.'], ['I put my boots on to throw out all the trash.', 'I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'My boots are old and I need new ones.', 'The torn up paper fell to the floor.'])"
8,simple_neg_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences do not have the words boots or trash?",experimental,"(['The torn up paper fell to the floor.'], ['I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.', 'The torn up paper fell to the floor.'])"
8,comp_neg_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences do not have either the words paper or trash?",experimental,"(['I crumpled the paper and threw it in the trash.', 'My boots are old and I need new ones.'], ['My boots are old and I need new ones.'])"
8,simple_neg_conj,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences do not have the words boots and trash?",experimental,"(['I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.', 'The torn up paper fell to the floor.'], ['The torn up paper fell to the floor.'])"
8,inc_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have the word boots or trash or both?",control,"['I put my boots on to throw out all the trash.', 'I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.']"
8,ex_dis,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have the word trash or boots, but not both?",control,"['I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.']"
8,comp_neg,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have neither the word boots nor paper?",control,['The trash is overflowing.']
8,simple_pos_conj,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences have the words paper and boots?",control,['I made origami boots out of paper.']
8,comp_neg_conj,"In the list of sentences: I put my boots on to throw out all the trash., I made origami boots out of paper., I crumpled the paper and threw it in the trash., The trash is overflowing., My boots are old and I need new ones., The torn up paper fell to the floor., which sentences do not have both the words trash and boots?",control,"(['I made origami boots out of paper.', 'I crumpled the paper and threw it in the trash.', 'The trash is overflowing.', 'My boots are old and I need new ones.', 'The torn up paper fell to the floor.'], ['The torn up paper fell to the floor.'])"
9,simple_pos,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have the word wet?",experimental,"['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.']"
9,simple_neg,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences do not have the word screen?",experimental,"['Bell peppers grow well in wet environments.', 'Some bell towers are old.', 'Wet socks are the worst feeling.']"
9,simple_pos_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have the words screen or wet?",experimental,"(['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'My screen doors keep the bugs out.'], ['Bell peppers grow well in wet environments.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'My screen doors keep the bugs out.'])"
9,comp_pos_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have either the words wet or screen?",experimental,"(['Bell peppers grow well in wet environments.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'My screen doors keep the bugs out.'], ['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'My screen doors keep the bugs out.'])"
9,simple_neg_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences do not have the words bell or wet?",experimental,"(['My screen doors keep the bugs out.', 'Wet socks are the worst feeling.'], ['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'Some bell towers are old.', 'My screen doors keep the bugs out.', 'Wet socks are the worst feeling.'])"
9,comp_neg_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences do not have either the words screen or wet?",experimental,"(['I had to screen for people wearing wet shoes inside the building.', 'Some bell towers are old.', 'Wet socks are the worst feeling.'], ['Some bell towers are old.', 'Wet socks are the worst feeling.'])"
9,simple_neg_conj,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences do not have the words wet and bell?",experimental,"(['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'Some bell towers are old.', 'My screen doors keep the bugs out.', 'Wet socks are the worst feeling.'], ['My screen doors keep the bugs out.', 'Wet socks are the worst feeling.'])"
9,inc_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have the word screen or wet or both?",control,"['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'My screen doors keep the bugs out.']"
9,ex_dis,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have the word bell or wet, but not both?",control,"['Bell peppers grow well in wet environments.', 'I had to screen for people wearing wet shoes inside the building.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'Some bell towers are old.']"
9,comp_neg,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have neither the word wet nor bell?",control,"['My screen doors keep the bugs out.', 'Wet socks are the worst feeling.']"
9,simple_pos_conj,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences have the words bell and wet?",control,[]
9,comp_neg_conj,"In the list of sentences: Bell peppers grow well in wet environments., I had to screen for people wearing wet shoes inside the building., I rang the door bell quickly because I saw the TV screen on inside., Some bell towers are old., My screen doors keep the bugs out., Wet socks are the worst feeling., which sentences do not have both the words wet and screen?",control,"(['Bell peppers grow well in wet environments.', 'I rang the door bell quickly because I saw the TV screen on inside.', 'Some bell towers are old.', 'My screen doors keep the bugs out.', 'Wet socks are the worst feeling.'], ['Some bell towers are old.', 'Wet socks are the worst feeling.'])"
10,simple_pos,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have the word life?",experimental,"['My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'There is no life without liberty.']"
10,simple_neg,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences do not have the word life?",experimental,"['I like to study on my chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.']"
10,simple_pos_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have the words chair or study?",experimental,"(['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'], ['My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'])"
10,comp_pos_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have either the words study or chair?",experimental,"(['My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'], ['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'])"
10,simple_neg_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences do not have the words life or chair?",experimental,"(['I needed to study for this upcoming exam.'], ['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'There is no life without liberty.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'])"
10,comp_neg_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences do not have either the words chair or life?",experimental,"(['I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.'], ['I needed to study for this upcoming exam.'])"
10,simple_neg_conj,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences do not have the words life and chair?",experimental,"(['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'There is no life without liberty.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'], ['I needed to study for this upcoming exam.'])"
10,inc_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have the word chair or study or both?",control,"['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'I enjoy my life as the department chair.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.']"
10,ex_dis,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have the word chair or life, but not both?",control,"['I like to study on my chair.', 'My professor conducted a study on the life of rats.', 'There is no life without liberty.', 'My dining table was missing a chair.']"
10,comp_neg,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have neither the word chair nor life?",control,['I needed to study for this upcoming exam.']
10,simple_pos_conj,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences have the words life and study?",control,['My professor conducted a study on the life of rats.']
10,comp_neg_conj,"In the list of sentences: I like to study on my chair., My professor conducted a study on the life of rats., I enjoy my life as the department chair., There is no life without liberty., I needed to study for this upcoming exam., My dining table was missing a chair., which sentences do not have both the words study and life?",control,"(['I like to study on my chair.', 'I enjoy my life as the department chair.', 'There is no life without liberty.', 'I needed to study for this upcoming exam.', 'My dining table was missing a chair.'], ['My dining table was missing a chair.'])"
11,simple_pos,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the word toy?",experimental,"['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'I have a toy car.']"
11,simple_neg,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the word toy?",experimental,"['The sky looks pretty in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.']"
11,simple_pos_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the words sky or morning?",experimental,"(['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'])"
11,comp_pos_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have either the words toy or morning?",experimental,"(['My toy train is sky blue. ', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.'])"
11,simple_neg_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the words sky or morning?",experimental,"(['I have a toy car.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'])"
11,comp_neg_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have either the words morning or toy?",experimental,"(['I like to play with my toy in the morning.', 'The sky is very cloudy.'], ['The sky is very cloudy.'])"
11,simple_neg_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the words sky and toy?",experimental,"(['I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['The morning dew made my lawn wet.'])"
11,inc_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the word morning or toy or both?",control,"['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.']"
11,ex_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the word sky or toy, but not both?",control,"['I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.']"
11,comp_neg,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have neither the word toy nor morning?",control,['The sky is very cloudy.']
11,simple_pos_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the words morning and sky?",control,['The sky looks pretty in the morning.']
11,comp_neg_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have both the words morning and toy?",control,"(['My toy train is sky blue. ', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['The sky is very cloudy.'])"
12,simple_pos,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall?",experimental,"['The wall of the building is brown.', 'The car flipped and hit a wall.', 'There was traffic on wall street.']"
12,simple_neg,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the word wall?",experimental,"['The brown car turned suddenly.', 'The brown sugar is very sweet.', 'I do not own a car.']"
12,simple_pos_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the words car or brown?",experimental,"(['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'I do not own a car.'], ['The wall of the building is brown.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'I do not own a car.'])"
12,comp_pos_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have either the words wall or car?",experimental,"(['The wall of the building is brown.', 'The brown car turned suddenly.', 'There was traffic on wall street.', 'I do not own a car.'], ['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'There was traffic on wall street.', 'I do not own a car.'])"
12,simple_neg_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the words car or wall?",experimental,"(['The brown sugar is very sweet.'], ['The wall of the building is brown.', 'The brown car turned suddenly.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'])"
12,comp_neg_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have either the words brown or wall?",experimental,"(['The wall of the building is brown.', 'I do not own a car.'], ['I do not own a car.'])"
12,simple_neg_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the words brown and wall?",experimental,"(['The brown car turned suddenly.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'], ['I do not own a car.'])"
12,inc_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall or car or both?",control,"['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'There was traffic on wall street.', 'I do not own a car.']"
12,ex_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall or car, but not both?",control,"['The wall of the building is brown.', 'The brown car turned suddenly.', 'There was traffic on wall street.', 'I do not own a car.']"
12,comp_neg,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have neither the word brown nor car?",control,['There was traffic on wall street.']
12,simple_pos_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the words brown and car?",control,['The brown car turned suddenly.']
12,comp_neg_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have both the words car and brown?",control,"(['The wall of the building is brown.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'], ['There was traffic on wall street.'])"
13,simple_pos,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word window?",experimental,"['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.']"
13,simple_neg,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the word window?",experimental,"['The small dogs had grown significantly.', 'I was neither small nor large.', 'I have grown to like mushrooms.']"
13,simple_pos_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the words window or small?",experimental,"(['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'], ['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'])"
13,comp_pos_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have either the words small or window?",experimental,"(['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'], ['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'])"
13,simple_neg_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the words grown or small?",experimental,"(['My window of opportunity was closing.'], ['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'])"
