Iteration,Type,Sentence,Category,Correct Response
12,comp_neg_conj,"In the list of numbers: 96754524, 37012675, 00210484, 95281683, 26116477, 08103922, which numbers do not have both the digits 5 and 4?",control,"(['37012675', '00210484', '95281683', '26116477', '08103922'], ['08103922'])"
13,simple_pos,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have the digit 0?",experimental,"['03400950', '65597507', '80881188']"
13,simple_neg,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers do not have the digit 0?",experimental,"['15564936', '29545514', '28565291']"
13,simple_pos_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have the digits 0 or 4?",experimental,"(['03400950', '15564936', '65597507', '29545514', '80881188'], ['15564936', '65597507', '29545514', '80881188'])"
13,comp_pos_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have either the digits 4 or 6?",experimental,"(['03400950', '65597507', '29545514', '28565291'], ['03400950', '15564936', '65597507', '29545514', '28565291'])"
13,simple_neg_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers do not have the digits 4 or 6?",experimental,"(['80881188'], ['03400950', '65597507', '29545514', '80881188', '28565291'])"
13,comp_neg_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers do not have either the digits 4 or 0?",experimental,"(['03400950', '28565291'], ['28565291'])"
13,simple_neg_conj,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers do not have the digits 6 and 4?",experimental,"(['03400950', '65597507', '29545514', '80881188', '28565291'], ['80881188'])"
13,inc_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have the digit 0 or 4 or both?",control,"['03400950', '15564936', '65597507', '29545514', '80881188']"
13,ex_dis,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have the digit 4 or 6, but not both?",control,"['03400950', '65597507', '29545514', '28565291']"
13,comp_neg,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have neither the digit 4 nor 6?",control,['80881188']
13,simple_pos_conj,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers have the digits 6 and 0?",control,['65597507']
13,comp_neg_conj,"In the list of numbers: 03400950, 15564936, 65597507, 29545514, 80881188, 28565291, which numbers do not have both the digits 4 and 0?",control,"(['15564936', '65597507', '29545514', '80881188', '28565291'], ['28565291'])"
14,simple_pos,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have the digit 0?",experimental,"['63453520', '17104945', '56094908']"
14,simple_neg,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers do not have the digit 7?",experimental,"['63453520', '42829988', '56094908']"
14,simple_pos_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have the digits 0 or 7?",experimental,"(['63453520', '37142342', '17104945', '56094908', '37585558'], ['63453520', '37142342', '56094908', '37585558'])"
14,comp_pos_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have either the digits 7 or 2?",experimental,"(['63453520', '17104945', '42829988', '37585558'], ['63453520', '37142342', '17104945', '42829988', '37585558'])"
14,simple_neg_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers do not have the digits 7 or 2?",experimental,"(['56094908'], ['63453520', '17104945', '42829988', '56094908', '37585558'])"
14,comp_neg_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers do not have either the digits 2 or 0?",experimental,"(['63453520', '37585558'], ['37585558'])"
14,simple_neg_conj,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers do not have the digits 7 and 0?",experimental,"(['63453520', '37142342', '42829988', '56094908', '37585558'], ['42829988'])"
14,inc_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have the digit 7 or 2 or both?",control,"['63453520', '37142342', '17104945', '42829988', '37585558']"
14,ex_dis,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have the digit 2 or 0, but not both?",control,"['37142342', '17104945', '42829988', '56094908']"
14,comp_neg,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have neither the digit 7 nor 0?",control,['42829988']
14,simple_pos_conj,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers have the digits 2 and 0?",control,['63453520']
14,comp_neg_conj,"In the list of numbers: 63453520, 37142342, 17104945, 42829988, 56094908, 37585558, which numbers do not have both the digits 0 and 2?",control,"(['37142342', '17104945', '42829988', '56094908', '37585558'], ['37585558'])"
15,simple_pos,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have the digit 3?",experimental,"['92009223', '73484369', '11137470']"
15,simple_neg,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers do not have the digit 3?",experimental,"['69402098', '17294175', '57045656']"
15,simple_pos_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have the digits 6 or 2?",experimental,"(['92009223', '69402098', '73484369', '17294175', '57045656'], ['92009223', '73484369', '17294175', '57045656'])"
15,comp_pos_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have either the digits 6 or 3?",experimental,"(['92009223', '69402098', '11137470', '57045656'], ['92009223', '69402098', '73484369', '11137470', '57045656'])"
15,simple_neg_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers do not have the digits 6 or 3?",experimental,"(['17294175'], ['92009223', '69402098', '17294175', '11137470', '57045656'])"
15,comp_neg_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers do not have either the digits 3 or 6?",experimental,"(['73484369', '17294175'], ['17294175'])"
15,simple_neg_conj,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers do not have the digits 2 and 3?",experimental,"(['69402098', '73484369', '17294175', '11137470', '57045656'], ['57045656'])"
15,inc_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have the digit 6 or 3 or both?",control,"['92009223', '69402098', '73484369', '11137470', '57045656']"
15,ex_dis,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have the digit 6 or 2, but not both?",control,"['92009223', '73484369', '17294175', '57045656']"
15,comp_neg,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have neither the digit 6 nor 3?",control,['17294175']
15,simple_pos_conj,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers have the digits 2 and 3?",control,['92009223']
15,comp_neg_conj,"In the list of numbers: 92009223, 69402098, 73484369, 17294175, 11137470, 57045656, which numbers do not have both the digits 2 and 3?",control,"(['69402098', '73484369', '17294175', '11137470', '57045656'], ['57045656'])"
16,simple_pos,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have the digit 0?",experimental,"['72556209', '68405269', '56401652']"
16,simple_neg,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers do not have the digit 8?",experimental,"['72556209', '73761724', '56401652']"
16,simple_pos_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have the digits 8 or 0?",experimental,"(['76355178', '72556209', '68405269', '89193629', '56401652'], ['76355178', '72556209', '89193629', '56401652'])"
16,comp_pos_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have either the digits 8 or 0?",experimental,"(['76355178', '72556209', '89193629', '56401652'], ['76355178', '72556209', '68405269', '89193629', '56401652'])"
16,simple_neg_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers do not have the digits 0 or 8?",experimental,"(['73761724'], ['76355178', '72556209', '73761724', '89193629', '56401652'])"
16,comp_neg_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers do not have either the digits 8 or 7?",experimental,"(['76355178', '56401652'], ['56401652'])"
16,simple_neg_conj,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers do not have the digits 7 and 0?",experimental,"(['76355178', '68405269', '73761724', '89193629', '56401652'], ['89193629'])"
16,inc_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have the digit 8 or 7 or both?",control,"['76355178', '72556209', '68405269', '73761724', '89193629']"
16,ex_dis,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have the digit 7 or 8, but not both?",control,"['72556209', '68405269', '73761724', '89193629']"
16,comp_neg,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have neither the digit 0 nor 8?",control,['73761724']
16,simple_pos_conj,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers have the digits 7 and 8?",control,['76355178']
16,comp_neg_conj,"In the list of numbers: 76355178, 72556209, 68405269, 73761724, 89193629, 56401652, which numbers do not have both the digits 0 and 7?",control,"(['76355178', '68405269', '73761724', '89193629', '56401652'], ['89193629'])"
17,simple_pos,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have the digit 0?",experimental,"['01115734', '90628093', '16030136']"
17,simple_neg,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers do not have the digit 4?",experimental,"['90628093', '16030136', '72139138']"
17,simple_pos_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have the digits 4 or 8?",experimental,"(['01115734', '14248384', '90628093', '49995171', '72139138'], ['01115734', '90628093', '49995171', '72139138'])"
17,comp_pos_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have either the digits 0 or 8?",experimental,"(['01115734', '14248384', '16030136', '72139138'], ['01115734', '14248384', '90628093', '16030136', '72139138'])"
17,simple_neg_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers do not have the digits 8 or 4?",experimental,"(['16030136'], ['01115734', '90628093', '49995171', '16030136', '72139138'])"
17,comp_neg_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers do not have either the digits 4 or 0?",experimental,"(['01115734', '72139138'], ['72139138'])"
17,simple_neg_conj,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers do not have the digits 8 and 0?",experimental,"(['01115734', '14248384', '49995171', '16030136', '72139138'], ['49995171'])"
17,inc_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have the digit 0 or 4 or both?",control,"['01115734', '14248384', '90628093', '49995171', '16030136']"
17,ex_dis,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have the digit 8 or 0, but not both?",control,"['01115734', '14248384', '16030136', '72139138']"
17,comp_neg,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have neither the digit 4 nor 8?",control,['16030136']
17,simple_pos_conj,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers have the digits 4 and 8?",control,['14248384']
17,comp_neg_conj,"In the list of numbers: 01115734, 14248384, 90628093, 49995171, 16030136, 72139138, which numbers do not have both the digits 0 and 8?",control,"(['01115734', '14248384', '49995171', '16030136', '72139138'], ['49995171'])"
18,simple_pos,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have the digit 0?",experimental,"['93474509', '12740761', '06295964']"
18,simple_neg,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers do not have the digit 0?",experimental,"['98113187', '72789535', '16827988']"
18,simple_pos_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have the digits 1 or 3?",experimental,"(['93474509', '12740761', '98113187', '72789535', '16827988'], ['93474509', '12740761', '72789535', '16827988'])"
18,comp_pos_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have either the digits 0 or 3?",experimental,"(['12740761', '98113187', '06295964', '72789535'], ['93474509', '12740761', '98113187', '06295964', '72789535'])"
18,simple_neg_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers do not have the digits 0 or 3?",experimental,"(['16827988'], ['12740761', '98113187', '06295964', '72789535', '16827988'])"
18,comp_neg_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers do not have either the digits 1 or 0?",experimental,"(['12740761', '72789535'], ['72789535'])"
18,simple_neg_conj,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers do not have the digits 1 and 3?",experimental,"(['93474509', '12740761', '06295964', '72789535', '16827988'], ['06295964'])"
18,inc_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have the digit 1 or 3 or both?",control,"['93474509', '12740761', '98113187', '72789535', '16827988']"
18,ex_dis,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have the digit 3 or 0, but not both?",control,"['12740761', '98113187', '06295964', '72789535']"
18,comp_neg,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have neither the digit 1 nor 0?",control,['72789535']
18,simple_pos_conj,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers have the digits 3 and 1?",control,['98113187']
18,comp_neg_conj,"In the list of numbers: 93474509, 12740761, 98113187, 06295964, 72789535, 16827988, which numbers do not have both the digits 1 and 0?",control,"(['93474509', '98113187', '06295964', '72789535', '16827988'], ['72789535'])"
19,simple_pos,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have the digit 7?",experimental,"['50708548', '71648790', '78184331']"
19,simple_neg,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers do not have the digit 7?",experimental,"['03562004', '32125132', '86944920']"
19,simple_pos_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have the digits 6 or 5?",experimental,"(['50708548', '03562004', '71648790', '32125132', '86944920'], ['50708548', '71648790', '32125132', '86944920'])"
19,comp_pos_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have either the digits 7 or 5?",experimental,"(['03562004', '71648790', '32125132', '78184331'], ['50708548', '03562004', '71648790', '32125132', '78184331'])"
19,simple_neg_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers do not have the digits 7 or 6?",experimental,"(['32125132'], ['50708548', '03562004', '32125132', '78184331', '86944920'])"
19,comp_neg_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers do not have either the digits 5 or 6?",experimental,"(['03562004', '78184331'], ['78184331'])"
19,simple_neg_conj,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers do not have the digits 5 and 6?",experimental,"(['50708548', '71648790', '32125132', '78184331', '86944920'], ['78184331'])"
19,inc_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have the digit 7 or 6 or both?",control,"['50708548', '03562004', '71648790', '78184331', '86944920']"
19,ex_dis,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have the digit 5 or 6, but not both?",control,"['50708548', '71648790', '32125132', '86944920']"
19,comp_neg,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have neither the digit 7 nor 6?",control,['32125132']
19,simple_pos_conj,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers have the digits 7 and 6?",control,['71648790']
19,comp_neg_conj,"In the list of numbers: 50708548, 03562004, 71648790, 32125132, 78184331, 86944920, which numbers do not have both the digits 6 and 5?",control,"(['50708548', '71648790', '32125132', '78184331', '86944920'], ['78184331'])"
20,simple_pos,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digit 2?",experimental,"['51818522', '27074935', '15160231']"
20,simple_neg,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have the digit 2?",experimental,"['90007815', '83963568', '97067537']"
20,simple_pos_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digits 2 or 8?",experimental,"(['51818522', '90007815', '27074935', '83963568', '15160231'], ['90007815', '27074935', '83963568', '15160231'])"
20,comp_pos_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have either the digits 8 or 2?",experimental,"(['90007815', '27074935', '83963568', '15160231'], ['51818522', '90007815', '27074935', '83963568', '15160231'])"
20,simple_neg_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have the digits 7 or 2?",experimental,"(['83963568'], ['51818522', '90007815', '83963568', '15160231', '97067537'])"
20,comp_neg_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have either the digits 7 or 8?",experimental,"(['90007815', '15160231'], ['15160231'])"
20,simple_neg_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have the digits 8 and 7?",experimental,"(['51818522', '27074935', '83963568', '15160231', '97067537'], ['15160231'])"
20,inc_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digit 7 or 8 or both?",control,"['51818522', '90007815', '27074935', '83963568', '97067537']"
20,ex_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digit 2 or 7, but not both?",control,"['51818522', '90007815', '15160231', '97067537']"
20,comp_neg,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have neither the digit 2 nor 8?",control,['97067537']
20,simple_pos_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digits 8 and 2?",control,['51818522']
20,comp_neg_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have both the digits 7 and 8?",control,"(['51818522', '27074935', '83963568', '15160231', '97067537'], ['15160231'])"
