Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
7,simple_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk and rabbit?",experimental,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])","[{'🦨', '🐇'}, {'🦨', '🐒'}]",79,0,-1
7,inc_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or rabbit or both?",control,"[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🦨', '🐒'}]","[🐇, 🐒]",80,0,-1
7,ex_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a rabbit or skunk, but not both?",control,"[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🦨', '🐒'}]","[🐇, 🦨]",81,0,-1
7,comp_neg,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have neither a skunk nor monkey?",control,[{'🐇'}],"🐇
🦨",82,0,-1
7,simple_pos_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey and skunk?",control,"[{'🦨', '🐒'}]","[{'🐇', '🦨'}, {'🐇', '🦨'}]",83,0,-1
7,comp_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have both a rabbit and skunk?",control,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])","🦨
🐇",84,0,-1
8,simple_pos,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon?",experimental,"[{'🦝'}, {'🦝', '🐎'}, {'🦝', '🐇'}]","[{'🦝'}, {'🐇', '🐎'}]",85,0,-1
8,simple_neg,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse?",experimental,"[{'🦝'}, {'🐇'}, {'🦝', '🐇'}]",🐎,86,0,-1
8,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon or horse?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}], [{'🦝'}, {'🐇', '🐎'}, {'🦝', '🐇'}, {'🐎'}])","[{'🦝'}, {'🐎'}, {'🦝', '🐇'}, {'🦝', '🐎'}]",87,0,-1
8,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have either a rabbit or racoon?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}], [{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}])","[{'🦝'}, {'🐇', '🐎'}, {'🦝', '🐇'}]",88,0,-1
8,simple_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse or racoon?",experimental,"([{'🐇'}], [{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐇'}, {'🐎'}])","🦝, 🐇",89,0,-1
8,comp_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have either a racoon or rabbit?",experimental,"([{'🦝', '🐇'}, {'🐎'}], [{'🐎'}])",[🐇],90,0,-1
8,simple_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse and racoon?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐇'}, {'🐎'}], [{'🐇'}])","[{'🦝'}, {'🐇'}]",91,0,-1
8,inc_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a rabbit or racoon or both?",control,"[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}]","[{'🦝', '🐇'}, {'🦝', '🐎'}]",92,0,-1
8,ex_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon or rabbit, but not both?",control,"[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}]","[{'🦝', '🐇'}, {'🐎'}]",93,0,-1
8,comp_neg,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have neither a rabbit nor racoon?",control,[{'🐎'}],"[🐇, 🦝]",94,0,-1
8,simple_pos_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon and horse?",control,"[{'🦝', '🐎'}]","[{'🦝', '🐎'}, {'🐇', '🐎'}]",95,0,-1
8,comp_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have both a rabbit and racoon?",control,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🐎'}], [{'🐎'}])","[{'🐇', '🐎'}, {'🦝', '🐇'}, {'🦝', '🐎'}]",96,0,-1
9,simple_pos,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a horse?",experimental,"[{'🐖', '🐎'}, {'🦝', '🐎'}, {'🐎'}]","[{'🦝', '🐎'}, {'🐖'}]",97,0,-1
9,simple_neg,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a racoon?",experimental,"[{'🐖', '🐎'}, {'🐖'}, {'🐎'}]","[{'🦝'}, {'🐖', '🐎'}, {'🦝'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]",98,0,-1
9,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig or horse?",experimental,"([{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[{'🐖', '🐎'}, {'🦝', '🐎'}]",99,0,-1
9,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have either a horse or pig?",experimental,"([{'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[{'🦝', '🐎'}, {'🐖'}, {'🦝', '🐎'}]",100,0,-1
9,simple_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a pig or horse?",experimental,"([{'🦝'}], [{'🦝'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[🐖, 🐎]",101,0,-1
9,comp_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have either a horse or racoon?",experimental,"([{'🐖'}, {'🦝', '🐎'}], [{'🐖'}])","[{'🦝'}, {'🐖'}, {'🦝', '🐎'}]",102,0,-1
9,simple_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a horse and pig?",experimental,"([{'🦝'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🦝'}])","[{'🦝'}, {'🐖'}]",103,0,-1
9,inc_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a horse or pig or both?",control,"[{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]","[{'🦝', '🐎'}, {'🐖', '🐎'}, {'🐖', '🦝'}]",104,0,-1
9,ex_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig or racoon, but not both?",control,"[{'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}]","[{'🦝', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]",105,0,-1
9,comp_neg,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have neither a racoon nor pig?",control,[{'🐎'}],[🐎],106,1,0
9,simple_pos_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig and horse?",control,"[{'🐖', '🐎'}]","[{'🐖', '🐎'}, {'🦝', '🐎'}]",107,0,-1
9,comp_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have both a racoon and horse?",control,"([{'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖'}])","[{'🦝', '🐎'}, {'🦝', '🐖'}, {'🦝', '🐎'}]",108,0,-1
10,simple_pos,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat?",experimental,"[{'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}]",[🐈],109,0,-1
10,simple_neg,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a lion?",experimental,"[{'🐈', '🐒'}, {'🐈'}, {'🐒'}]","[🐈, 🐒]",110,0,-1
10,simple_pos_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a monkey or cat?",experimental,"([{'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}])","[🐈, 🐒]",111,0,-1
10,comp_pos_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have either a monkey or lion?",experimental,"([{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🐒'}], [{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}])","[{'🐒'}, {'🐈', '🦁'}, {'🦁', '🐒'}]",112,0,-1
10,simple_neg_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a cat or monkey?",experimental,"([{'🦁'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}])","[{'🦁'}, {'🐒'}]",113,0,-1
10,comp_neg_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have either a monkey or lion?",experimental,"([{'🐈'}, {'🦁', '🐒'}], [{'🐈'}])","[{'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}]",114,0,-1
10,simple_neg_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a lion and cat?",experimental,"([{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐒'}])","[{'🐒'}, {'🦁'}, {'🐒'}]",115,0,-1
10,inc_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a lion or monkey or both?",control,"[{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}]","[{'🐈', '🦁'}, {'🐒'}, {'🐈', '🦁'}]",116,0,-1
10,ex_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat or lion, but not both?",control,"[{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}]","[{'🐈'}, {'🦁'}, {'🐒'}]",117,0,-1
10,comp_neg,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have neither a lion nor monkey?",control,[{'🐈'}],[🐒],118,0,-1
10,simple_pos_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat and lion?",control,"[{'🐈', '🦁'}]","[🐈, 🐒]",119,0,-1
10,comp_neg_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have both a lion and cat?",control,"([{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐒'}])","🐈
{'🐒', '🦁'}",120,0,-1
11,simple_pos,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a dog?",experimental,"[{'🐈', '🐕'}, {'🐕', '🦁'}, {'🐕'}]","[{'🐈'}, {'🐕'}, {'🐕', '🦁'}]",121,0,-1
11,simple_neg,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a lion?",experimental,"[{'🐈'}, {'🐈', '🐕'}, {'🐕'}]",🐈,122,0,-1
11,simple_pos_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a lion or dog?",experimental,"([{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🐈', '🐕'}, {'🐈', '🦁'}, {'🦁'}, {'🐕'}])","[{'🐈', '🦁'}, {'🐕', '🦁'}]",123,0,-1
11,comp_pos_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have either a lion or dog?",experimental,"([{'🐈', '🐕'}, {'🐈', '🦁'}, {'🦁'}, {'🐕'}], [{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}])","🐈, 🦁",124,0,-1
11,simple_neg_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a cat or dog?",experimental,"([{'🦁'}], [{'🐈'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}])","[{'🐈'}, {'🦁'}, {'🐕'}]",125,0,-1
11,comp_neg_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have either a cat or dog?",experimental,"([{'🐈', '🐕'}, {'🦁'}], [{'🦁'}])","🐈, 🐕",126,0,-1
11,simple_neg_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a dog and cat?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🦁'}])","[{'🦁'}, {'🐕'}, {'🦁'}]",127,0,-1
11,inc_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a cat or dog or both?",control,"[{'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🐕'}]","[{'🐈'}, {'🐕'}, {'🐈', '🐕'}]",128,0,-1
11,ex_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a cat or lion, but not both?",control,"[{'🐈'}, {'🐈', '🐕'}, {'🐕', '🦁'}, {'🦁'}]","[{'🐈'}, {'🦁'}, {'🐕'}]",129,0,-1
11,comp_neg,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have neither a lion nor cat?",control,[{'🐕'}],[🐈],130,0,-1
11,simple_pos_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a dog and lion?",control,"[{'🐕', '🦁'}]","[{'🐈', '🐕'}, {'🐈', '🦁'}]",131,0,-1
11,comp_neg_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have both a cat and lion?",control,"([{'🐈'}, {'🐈', '🐕'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🐕'}])","[{'🐈', '🐕'}, {'🐕', '🦁'}]",132,0,-1
12,simple_pos,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a lion?",experimental,"[{'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}]","[{'🐈', '🦁'}, {'🦁', '🐎'}]",133,0,-1
12,simple_neg,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a cat?",experimental,"[{'🦁'}, {'🦁', '🐎'}, {'🐎'}]","[{'🦁'}, {'🐎'}]",134,0,-1
12,simple_pos_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse or cat?",experimental,"([{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}])","[{'🐈', '🦁'}, {'🐈', '🐎'}]",135,0,-1
12,comp_pos_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have either a cat or horse?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}])","[{'🐈', '🦁'}, {'🐈', '🦁', '🐎'}]",136,0,-1
12,simple_neg_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a lion or horse?",experimental,"([{'🐈'}], [{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🐎'}])","[{'🐈', '🦁'}, {'🦁'}, {'🐎'}, {'🐎'}]",137,0,-1
12,comp_neg_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have either a lion or horse?",experimental,"([{'🐈'}, {'🦁', '🐎'}], [{'🐈'}])",[🐈],138,1,0
12,simple_neg_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a horse and cat?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🦁'}])",[🐈],139,0,-1
12,inc_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a lion or horse or both?",control,"[{'🐈', '🐎'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}]","[{'🐈', '🦁'}, {'🦁', '🐎'}]",140,0,-1
12,ex_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse or lion, but not both?",control,"[{'🐈', '🐎'}, {'🐈', '🦁'}, {'🦁'}, {'🐎'}]","[{'🐈', '🦁'}, {'🦁'}, {'🐎'}]",141,0,-1
12,comp_neg,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have neither a cat nor horse?",control,[{'🦁'}],[🐈],142,0,-1
12,simple_pos_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse and lion?",control,"[{'🦁', '🐎'}]","[{'🐎', '🦁'}, {'🦁', '🐎'}]",143,1,0
12,comp_neg_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have both a cat and lion?",control,"([{'🐈', '🐎'}, {'🐈'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐎'}])","[{'🐈'}, {'🦁'}, {'🐎'}]",144,0,-1
13,simple_pos,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey?",experimental,"[{'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}]","[{'🦝', '🐒'}, {'🦨', '🐒'}]",145,0,-1
13,simple_neg,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a monkey?",experimental,"[{'🦝'}, {'🦨'}, {'🦝', '🦨'}]","🦝, 🐒",146,0,-1
13,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a racoon or skunk?",experimental,"([{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🦨', '🐒'}], [{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦨', '🐒'}])","[{'🦝', '🐒'}, {'🦨', '🐒'}]",147,0,-1
13,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have either a skunk or monkey?",experimental,"([{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}], [{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}])","[{'🦝', '🐒'}, {'🦨', '🐒'}]",148,0,-1
13,simple_neg_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a racoon or skunk?",experimental,"([{'🐒'}], [{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}])","🦝, 🐒",149,0,-1
13,comp_neg_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have either a racoon or skunk?",experimental,"([{'🦝', '🦨'}, {'🐒'}], [{'🐒'}])","🦝, 🐒",150,0,-1
13,simple_neg_conj,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk and racoon?",experimental,"([{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])",[🦝],151,0,-1
13,inc_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or monkey or both?",control,"[{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}]","🦝, 🐒",152,0,-1
13,ex_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or monkey, but not both?",control,"[{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}]","[{'🦝', '🐒'}, {'🦨'}]",153,0,-1
13,comp_neg,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have neither a skunk nor monkey?",control,[{'🦝'}],"🦝
🐒",154,0,-1
13,simple_pos_conj,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk and racoon?",control,"[{'🦝', '🦨'}]","🦝, 🦨",155,1,0
