Iteration,Type,Sentence,Category,Correct Response,Model Response,Order
7,simple_pos_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or rabbit?",experimental,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🦨', '🐒'}], [{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🦨', '🐒'}])","[{'🐇'}, {'🐇', '🦨'}, {'🦨', '🐒'}]",75
7,comp_pos_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have either a skunk or monkey?",experimental,"([{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}], [{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}])","[['🐇', '🐒'], ['🐇', '🦨'], ['🐒'], ['🦨', '🐒']]",76
7,simple_neg_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk or rabbit?",experimental,"([{'🐒'}], [{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}])","[{'🐒'}, {'🐒'}]",77
7,comp_neg_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have either a monkey or rabbit?",experimental,"([{'🐇', '🐒'}, {'🦨'}], [{'🦨'}])",[{'🦨'}],78
7,simple_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk and rabbit?",experimental,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])","[{'🐒'}, {'🐒'}, {'🦨', '🐒'}]",79
7,inc_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or rabbit or both?",control,"[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🦨', '🐒'}]","[{'🐇'}, {'🐇', '🦨'}, {'🐒', '🦨'}, {'🐇', '🐒'}]",80
7,ex_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a rabbit or skunk, but not both?",control,"[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🦨', '🐒'}]","[{'🐇'}, {'🐒'}, {'🦨'}]",81
7,comp_neg,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have neither a skunk nor monkey?",control,[{'🐇'}],"[{'🐇'}, {'🦨'}]",82
7,simple_pos_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey and skunk?",control,"[{'🦨', '🐒'}]","[{'🦨', '🐒'}]",83
7,comp_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have both a rabbit and skunk?",control,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])","[{'🦨'}, {'🐒'}, {'🦨', '🐒'}]",84
8,simple_pos,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon?",experimental,"[{'🦝'}, {'🦝', '🐎'}, {'🦝', '🐇'}]","['🦝', '🦝', '🦝']",85
8,simple_neg,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse?",experimental,"[{'🦝'}, {'🐇'}, {'🦝', '🐇'}]","[{'🦝'}, {'🐇'}, {'🦝', '🐇'}]",86
8,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon or horse?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}], [{'🦝'}, {'🐇', '🐎'}, {'🦝', '🐇'}, {'🐎'}])","['🦝'], ['🐇', '🐎'], ['🦝', '🐎'], ['🦝', '🐇'], ['🐎']",87
8,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have either a rabbit or racoon?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}], [{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}])","[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}]",88
8,simple_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse or racoon?",experimental,"([{'🐇'}], [{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐇'}, {'🐎'}])","[{'🦝'}, {'🐇'}, {'🐇'}]",89
8,comp_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have either a racoon or rabbit?",experimental,"([{'🦝', '🐇'}, {'🐎'}], [{'🐎'}])",[{'🐎'}],90
8,simple_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have a horse and racoon?",experimental,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐇'}, {'🐎'}], [{'🐇'}])","[{'🐇'}, {'🐎'}]",91
8,inc_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a rabbit or racoon or both?",control,"[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}]","[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}]",92
8,ex_dis,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon or rabbit, but not both?",control,"[{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}]","[{'🐇'}, {'🐎'}]",93
8,comp_neg,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have neither a rabbit nor racoon?",control,[{'🐎'}],[{'🐎'}],94
8,simple_pos_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets have a racoon and horse?",control,"[{'🦝', '🐎'}]","[{'🐇', '🐎'}, {'🦝', '🐎'}, {'🦝', '🐇'}]",95
8,comp_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🦝', '🐇'}, {'🐎'}, which sets do not have both a rabbit and racoon?",control,"([{'🦝'}, {'🐇', '🐎'}, {'🐇'}, {'🦝', '🐎'}, {'🐎'}], [{'🐎'}])","[{'🦝'}, {'🐇', '🐎'}, {'🐎'}]",96
9,simple_pos,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a horse?",experimental,"[{'🐖', '🐎'}, {'🦝', '🐎'}, {'🐎'}]","[{'🐖', '🐎'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]",97
9,simple_neg,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a racoon?",experimental,"[{'🐖', '🐎'}, {'🐖'}, {'🐎'}]","[{'🐖', '🐎'}, {'🐖'}, {'🐎'}]",98
9,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig or horse?",experimental,"([{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[{'🐖', '🐎'}, {'🐖'}, {'🐎'}, {'🦝', '🐖'}, {'🦝', '🐖'}, {'🐎'}]",99
9,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have either a horse or pig?",experimental,"([{'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]",100
9,simple_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a pig or horse?",experimental,"([{'🦝'}], [{'🦝'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}])","[{'🦝'}, {'🐎'}, {'🐎'}]",101
9,comp_neg_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have either a horse or racoon?",experimental,"([{'🐖'}, {'🦝', '🐎'}], [{'🐖'}])","[{'🐖'}, {'🐖'}]",102
9,simple_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have a horse and pig?",experimental,"([{'🦝'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}], [{'🦝'}])","[{'🐎'}, {'🦝'}]",103
9,inc_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a horse or pig or both?",control,"[{'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}]","['🐖', '🐎'], ['🐖'], ['🦝', '🐖'], ['🐎']",104
9,ex_dis,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig or racoon, but not both?",control,"[{'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}]","[{'🐖'}, {'🐎'}, {'🦝'}]",105
9,comp_neg,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have neither a racoon nor pig?",control,[{'🐎'}],[{'🐎'}],106
9,simple_pos_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets have a pig and horse?",control,"[{'🐖', '🐎'}]","[{'🐖', '🐎'}, {'🦝', '🐖'}]",107
9,comp_neg_conj,"In the list of emoji sets: {'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐎'}, {'🦝', '🐖'}, {'🐎'}, which sets do not have both a racoon and horse?",control,"([{'🦝'}, {'🐖', '🐎'}, {'🐖'}, {'🦝', '🐖'}, {'🐎'}], [{'🐖'}])","[{'🦝'}, {'🐖'}, {'🐎'}, {'🐖'}, {'🐎'}]",108
10,simple_pos,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat?",experimental,"[{'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}]","['🐈', '🐈', '🐈']",109
10,simple_neg,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a lion?",experimental,"[{'🐈', '🐒'}, {'🐈'}, {'🐒'}]","[{'🐈'}, {'🐈', '🐒'}, {'🐒'}]",110
10,simple_pos_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a monkey or cat?",experimental,"([{'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}])","['🐈', '🐒'], ['🐈'], ['🐈', '🦁'], ['🦁', '🐒'], ['🐒']",111
10,comp_pos_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have either a monkey or lion?",experimental,"([{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🐒'}], [{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}])","[{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}, {'🐈', '🐒'}]",112
10,simple_neg_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a cat or monkey?",experimental,"([{'🦁'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}])","[{'🦁'}, {'🦁'}]",113
10,comp_neg_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have either a monkey or lion?",experimental,"([{'🐈'}, {'🦁', '🐒'}], [{'🐈'}])","[{'🐈'}, {'🐈'}]",114
10,simple_neg_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have a lion and cat?",experimental,"([{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐒'}])",[{'🐒'}],115
10,inc_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a lion or monkey or both?",control,"[{'🐈', '🐒'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}]","[{'🐈', '🦁'}, {'🦁', '🐒'}, {'🐒'}, {'🐈', '🐒'}]",116
10,ex_dis,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat or lion, but not both?",control,"[{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}]","[{'🐈'}, {'🐒'}, {'🦁'}]",117
10,comp_neg,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have neither a lion nor monkey?",control,[{'🐈'}],[{'🐈'}],118
10,simple_pos_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets have a cat and lion?",control,"[{'🐈', '🦁'}]","[{'🐈', '🦁'}]",119
10,comp_neg_conj,"In the list of emoji sets: {'🐈', '🐒'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}, which sets do not have both a lion and cat?",control,"([{'🐈', '🐒'}, {'🐈'}, {'🦁'}, {'🦁', '🐒'}, {'🐒'}], [{'🐒'}])","[{'🐈'}, {'🐒'}, {'🦁'}, {'🐒'}]",120
11,simple_pos,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a dog?",experimental,"[{'🐈', '🐕'}, {'🐕', '🦁'}, {'🐕'}]","['🐈', '🐕'], ['🐕', '🦁'], ['🐕']",121
11,simple_neg,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a lion?",experimental,"[{'🐈'}, {'🐈', '🐕'}, {'🐕'}]","[{'🐈'}, {'🐈', '🐕'}, {'🐕'}]",122
11,simple_pos_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a lion or dog?",experimental,"([{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🐈', '🐕'}, {'🐈', '🦁'}, {'🦁'}, {'🐕'}])","[{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}]",123
11,comp_pos_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have either a lion or dog?",experimental,"([{'🐈', '🐕'}, {'🐈', '🦁'}, {'🦁'}, {'🐕'}], [{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}])","[{'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}]",124
11,simple_neg_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a cat or dog?",experimental,"([{'🦁'}], [{'🐈'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}])","[{'🦁'}, {'🦁'}]",125
11,comp_neg_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have either a cat or dog?",experimental,"([{'🐈', '🐕'}, {'🦁'}], [{'🦁'}])",[{'🦁'}],126
11,simple_neg_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have a dog and cat?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🦁'}])",[{'🦁'}],127
11,inc_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a cat or dog or both?",control,"[{'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🐕'}]","[{'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕'}, {'🐈', '🐕', '🦁'}]",128
11,ex_dis,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a cat or lion, but not both?",control,"[{'🐈'}, {'🐈', '🐕'}, {'🐕', '🦁'}, {'🦁'}]","[{'🐈'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}]",129
11,comp_neg,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have neither a lion nor cat?",control,[{'🐕'}],"[{'🐕'}, {'🦁'}]",130
11,simple_pos_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets have a dog and lion?",control,"[{'🐕', '🦁'}]","[{'🐈', '🦁'}, {'🐕', '🦁'}]",131
11,comp_neg_conj,"In the list of emoji sets: {'🐈'}, {'🐈', '🐕'}, {'🐈', '🦁'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}, which sets do not have both a cat and lion?",control,"([{'🐈'}, {'🐈', '🐕'}, {'🐕', '🦁'}, {'🦁'}, {'🐕'}], [{'🐕'}])","[{'🐕'}, {'🦁'}]",132
12,simple_pos,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a lion?",experimental,"[{'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}]","[{'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}]",133
12,simple_neg,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a cat?",experimental,"[{'🦁'}, {'🦁', '🐎'}, {'🐎'}]","[{'🐎'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}]",134
12,simple_pos_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse or cat?",experimental,"([{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}])","['🐈', '🐎'], ['🐈'], ['🐈', '🦁'], ['🐎'], ['🦁', '🐎']",135
12,comp_pos_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have either a cat or horse?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁', '🐎'}, {'🐎'}])","[{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🐎'}, {'🦁', '🐎'}, {'🐎'}]",136
12,simple_neg_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a lion or horse?",experimental,"([{'🐈'}], [{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🐎'}])","[{'🐈'}, {'🐎'}]",137
12,comp_neg_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have either a lion or horse?",experimental,"([{'🐈'}, {'🦁', '🐎'}], [{'🐈'}])",[{'🐈'}],138
12,simple_neg_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have a horse and cat?",experimental,"([{'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🦁'}])","[{'🦁'}, {'🦁'}]",139
12,inc_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a lion or horse or both?",control,"[{'🐈', '🐎'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}]","[{'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}]",140
12,ex_dis,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse or lion, but not both?",control,"[{'🐈', '🐎'}, {'🐈', '🦁'}, {'🦁'}, {'🐎'}]","[{'🐈', '🦁'}, {'🦁', '🐎'}, {'🐈'}, {'🦁'}]",141
12,comp_neg,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have neither a cat nor horse?",control,[{'🦁'}],"[{'🦁'}, {'🦁'}]",142
12,simple_pos_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets have a horse and lion?",control,"[{'🦁', '🐎'}]","[{'🦁', '🐎'}]",143
12,comp_neg_conj,"In the list of emoji sets: {'🐈', '🐎'}, {'🐈'}, {'🐈', '🦁'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}, which sets do not have both a cat and lion?",control,"([{'🐈', '🐎'}, {'🐈'}, {'🦁'}, {'🦁', '🐎'}, {'🐎'}], [{'🐎'}])","[{'🦁'}, {'🐎'}]",144
13,simple_pos,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey?",experimental,"[{'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}]","[{'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}]",145
13,simple_neg,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a monkey?",experimental,"[{'🦝'}, {'🦨'}, {'🦝', '🦨'}]","[{'🦝'}, {'🦨'}, {'🦝', '🦨'}]",146
13,simple_pos_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a racoon or skunk?",experimental,"([{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🦨', '🐒'}], [{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦨', '🐒'}])","[{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🦨', '🐒'}]",147
13,comp_pos_dis,"In the list of emoji sets: {'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have either a skunk or monkey?",experimental,"([{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}], [{'🦨'}, {'🦝', '🐒'}, {'🦝', '🦨'}, {'🐒'}, {'🦨', '🐒'}])","[{'🦝'}, {'🦨'}, {'🦝', '🐒'}, {'🐒'}, {'🦨', '🐒'}]",148
